start_date,end_date,q01,q02,q04_01,q04_02,q04_03,q04_04,q04_05,q04_06,q05,q07_01,q07_02,q07_03,q07_04,q07_05,q07_06,q07_07,q07_08,q07_09,q07_10,q07_11,q08_01,q08_02,q08_03,q08_04,q08_05,q08_06,q08_07,q08_08,q08_09,q08_10,q08_11,q08_12,q10_01,q10_02,q10_03,q10_04,q10_05,q10_06,q10_07,q10_08,q11_01,q11_02,q11_03,q11_04,q11_05,q12_01,q12_02,q12_03,q12_04,q12_05,q12_06,q12_07,q13,q14,q15,q17,q18,q19_01,q19_02,q19_03,q19_04,q19_05,q19_06,q19_07,q20_01,q20_02,q20_03,q20_04,q20_05,q20_06,q21_01,q21_02,q21_03,q21_04,q22,q24,q25_01,q25_02,q25_03,q26,q28,q29,q30,q34,q35,q36,racethn4,educ4,age3,has_children,orientation,weight,is_employed,employment_status
2018-05-21 01:37:00,2018-05-21 01:48:00,0.6666666666666666,0.6666666666666666,False,False,True,True,True,False,True,0.25,0.25,1.0,0.5,0.75,0.25,1.0,0.0,0.25,1.0,0.5,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,0.6666666666666666,True,False,1.0,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,New Jersey,"$200,000+",Middle Atlantic,Windows Desktop / Laptop,White,College or more,35 - 64,True,Straight,0.70666089,True,working full-time
2018-05-21 01:37:00,2018-05-21 01:42:00,0.6666666666666666,0.3333333333333333,True,True,True,False,True,False,True,0.0,0.0,0.0,0.5,1.0,0.75,0.0,0.5,0.5,0.0,0.25,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,False,0.5,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,Never married,False,False,True,Gay,White,College graduate,Missouri,"$50,000-$74,999",West North Central,Windows Desktop / Laptop,White,College or more,18 - 34,False,Gay/Bisexual,2.3074052419999997,True,working full-time
2018-05-21 01:38:00,2018-05-21 01:47:00,0.6666666666666666,0.6666666666666666,True,False,True,False,True,True,True,0.25,0.25,0.0,0.25,1.0,0.0,1.0,0.25,0.0,0.5,0.5,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,,1.0,True,False,0.5,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,Married,True,False,False,Straight,White,Post graduate degree,South Carolina,"$200,000+",South Atlantic,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.05904296,True,working full-time
2018-05-21 01:42:00,2018-05-21 01:47:00,0.6666666666666666,0.0,False,False,True,False,False,False,True,0.5,0.5,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.3333333333333333,False,False,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Married,True,False,False,Straight,White,Did not complete high school,Illinois,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,White,High school or less,65 and up,True,Straight,2.237947368,True,working full-time
2018-05-21 12:06:00,2018-05-21 02:03:00,0.6666666666666666,0.3333333333333333,True,True,True,True,True,False,True,0.25,0.0,0.25,0.25,0.75,0.0,1.0,0.25,0.5,0.75,0.0,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.6666666666666666,False,True,0.75,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Post graduate degree,Connecticut,"$50,000-$74,999",New England,Windows Desktop / Laptop,White,Post graduate degree,18 - 34,False,Straight,0.15065875,True,working full-time
2018-05-21 01:50:00,2018-05-21 01:57:00,0.6666666666666666,0.3333333333333333,True,True,True,False,True,False,True,0.5,0.25,1.0,,0.75,0.0,1.0,0.5,0.25,0.5,0.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,0.6666666666666666,False,False,0.75,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Married,False,False,True,Straight,White,College graduate,Indiana,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,White,College or more,35 - 64,False,Straight,0.515746057,True,working full-time
2018-05-21 01:52:00,2018-05-21 01:57:00,1.0,0.0,True,True,False,False,False,True,False,0.25,0.25,0.25,0.25,1.0,0.0,1.0,0.5,0.0,0.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,0.0,,False,1.0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,,Married,False,True,False,Straight,White,College graduate,Colorado,"$150,000-$174,999",Mountain,Windows Desktop / Laptop,White,College or more,35 - 64,True,Straight,0.46735908600000003,True,working full-time
2018-05-21 01:52:00,2018-05-21 02:01:00,1.0,1.0,True,False,False,False,False,False,True,0.0,0.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.75,0.5,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,1.0,False,True,0.75,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Divorced,False,True,False,Straight,Black,High school or G.E.D.,Nevada,"$50,000-$74,999",Mountain,Windows Desktop / Laptop,Black,High school or less,35 - 64,True,Straight,2.072581801,True,working full-time
2018-05-21 01:53:00,2018-05-21 02:03:00,1.0,0.6666666666666666,True,True,True,False,True,False,True,0.25,0.5,0.5,0.5,0.75,0.0,1.0,0.25,0.25,0.5,0.0,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.75,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,Married,True,False,False,Straight,Black,College graduate,Georgia,"$75,000-$99,999",,Android Phone / Tablet,Black,College or more,35 - 64,True,Straight,2.692188508,False,looking for work
2018-05-21 01:55:00,2018-05-21 02:00:00,0.6666666666666666,0.6666666666666666,True,True,True,False,True,False,True,0.5,0.5,1.0,0.5,1.0,0.75,1.0,0.0,0.75,1.0,0.25,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Illinois,"$75,000-$99,999",East North Central,iOS Phone / Tablet,White,College or more,65 and up,True,Straight,0.574169258,False,retired
2018-05-21 01:58:00,2018-05-21 02:45:00,1.0,1.0,False,False,False,True,False,False,True,0.25,0.5,0.75,,1.0,0.0,1.0,0.0,0.25,0.75,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,,0.0,,True,1.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,Married,True,False,False,Straight,Black,College graduate,South Carolina,Prefer not to answer,South Atlantic,Windows Desktop / Laptop,Black,College or more,35 - 64,True,Straight,0.686143334,True,working full-time
2018-05-21 01:50:00,2018-05-21 02:05:00,1.0,1.0,True,False,True,True,True,False,,0.5,0.25,0.75,0.5,0.75,0.25,1.0,0.0,0.0,0.75,0.25,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,0.6666666666666666,True,True,1.0,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,College graduate,Massachusetts,"$150,000-$174,999",New England,Windows Desktop / Laptop,White,College or more,18 - 34,False,Straight,2.213359407,True,working full-time
2018-05-21 02:02:00,2018-05-21 02:18:00,1.0,1.0,True,True,True,True,True,True,True,0.25,0.25,0.5,0.5,0.75,0.0,1.0,0.0,0.25,0.5,0.25,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,,1.0,True,False,1.0,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,Married,True,False,False,Straight,Hispanic,Associate's degree,California,"$100,000-$124,999",Pacific,iOS Phone / Tablet,Hispanic,Some college,35 - 64,True,Straight,1.79575539,True,working full-time
2018-05-21 02:03:00,2018-05-21 02:45:00,0.3333333333333333,0.3333333333333333,True,False,False,False,False,False,True,0.25,0.25,0.5,0.5,0.5,0.25,1.0,0.5,0.25,0.75,0.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,,0.3333333333333333,False,False,0.75,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,Married,False,True,False,Straight,White,Some college,Alaska,"$150,000-$174,999",Pacific,Windows Desktop / Laptop,White,Some college,35 - 64,True,Straight,0.582941873,True,working full-time
2018-05-21 02:06:00,2018-05-21 02:09:00,0.6666666666666666,0.6666666666666666,True,False,False,True,False,False,True,0.5,0.5,0.25,0.25,0.5,0.25,1.0,0.5,0.5,0.75,0.5,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.5,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,Some college,Wisconsin,"$50,000-$74,999",East South Central,Windows Desktop / Laptop,White,Some college,35 - 64,False,Straight,1.469742569,False,looking for work
2018-05-21 02:08:00,2018-05-21 02:36:00,1.0,1.0,True,True,False,False,False,False,True,0.75,0.5,0.25,0.0,0.5,0.25,1.0,0.0,0.5,0.5,1.0,False,False,True,False,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,,1.0,False,True,0.75,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,Never married,False,False,True,Straight,Hispanic,Some college,California,"$50,000-$74,999",Pacific,Android Phone / Tablet,Hispanic,Some college,35 - 64,False,Straight,1.79575539,True,working full-time
2018-05-21 02:10:00,2018-05-21 02:17:00,0.3333333333333333,0.3333333333333333,False,False,False,True,True,False,True,0.25,0.0,0.0,0.0,1.0,0.75,0.75,1.0,0.75,0.75,0.25,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,,1.0,True,False,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,Divorced,False,True,False,Bisexual,White,College graduate,Michigan,"$50,000-$74,999",East North Central,iOS Phone / Tablet,White,College or more,35 - 64,True,Gay/Bisexual,0.5007129029999999,True,working full-time
2018-05-21 02:10:00,2018-05-21 02:19:00,0.6666666666666666,0.6666666666666666,False,False,False,False,False,True,True,0.25,0.25,0.25,0.5,1.0,0.5,1.0,0.25,0.25,0.25,0.25,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,Divorced,False,True,False,Straight,White,Associate's degree,Texas,"$10,000-$24,999",West South Central,iOS Phone / Tablet,White,Some college,35 - 64,True,Straight,0.6394124379999999,False,retired
2018-05-21 02:12:00,2018-05-21 02:17:00,0.6666666666666666,0.3333333333333333,True,True,False,False,True,False,True,0.5,0.5,0.5,,1.0,0.25,1.0,0.0,0.0,0.75,0.5,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,College graduate,North Carolina,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,White,College or more,65 and up,False,Straight,0.46853077200000004,False,retired
2018-05-21 02:12:00,2018-05-21 02:19:00,0.6666666666666666,0.3333333333333333,False,True,False,False,False,False,True,0.5,0.5,0.25,0.25,1.0,0.0,1.0,0.25,0.5,0.5,0.25,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.5,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,Married,True,True,False,Straight,White,Some college,California,"$25,000-$49,999",Pacific,Android Phone / Tablet,White,Some college,35 - 64,True,Straight,0.635800722,False,looking for work
2018-05-21 02:14:00,2018-05-21 02:19:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,False,0.25,0.5,0.25,0.5,0.5,0.0,1.0,0.0,0.0,0.75,0.75,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,False,0.75,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Married,True,False,False,Straight,White,College graduate,Illinois,"$200,000+",East North Central,iOS Phone / Tablet,White,College or more,35 - 64,True,Straight,1.40274766,True,working full-time
2018-05-21 02:21:00,2018-05-21 02:28:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,False,0.25,0.25,1.0,0.25,0.5,0.25,1.0,0.0,0.25,0.75,0.5,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,False,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,Divorced,False,False,True,Straight,White,College graduate,Texas,"$10,000-$24,999",West South Central,iOS Phone / Tablet,White,College or more,35 - 64,False,Straight,1.175919075,True,working full-time
2018-05-21 02:22:00,2018-05-21 02:26:00,0.6666666666666666,0.6666666666666666,True,True,False,True,True,False,True,0.25,0.5,0.25,0.25,0.75,0.75,0.0,0.25,0.25,0.75,0.0,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,1.0,False,False,0.5,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,Never married,False,False,True,Gay,Black,Post graduate degree,New Jersey,"$200,000+",Middle Atlantic,Windows Desktop / Laptop,Black,Post graduate degree,35 - 64,False,Gay/Bisexual,0.35983644200000003,True,working full-time
2018-05-21 02:26:00,2018-05-21 02:39:00,1.0,0.3333333333333333,True,True,False,False,True,False,True,0.25,0.0,0.0,0.25,0.75,0.5,0.5,1.0,0.5,0.5,0.25,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.5,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,Never married,False,False,True,Bisexual,White,Some college,California,"$0-$9,999",Pacific,Android Phone / Tablet,White,Some college,18 - 34,False,Gay/Bisexual,2.517910205,False,student
2018-05-21 02:26:00,2018-05-21 02:32:00,0.6666666666666666,0.3333333333333333,True,True,True,True,True,True,True,0.75,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.75,0.25,0.0,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.5,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,Divorced,True,False,False,Straight,White,Some college,Texas,"$0-$9,999",West South Central,Android Phone / Tablet,White,Some college,35 - 64,True,Straight,1.4692111540000001,False,not looking for work
2018-05-21 02:27:00,2018-05-21 02:32:00,0.0,0.0,True,False,False,False,False,False,True,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.25,0.25,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,,1.0,True,False,0.0,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,Married,False,False,True,Straight,White,College graduate,Maine,Prefer not to answer,East North Central,Windows Desktop / Laptop,White,College or more,18 - 34,False,Straight,2.066472351,True,working full-time
2018-05-21 02:28:00,2018-05-21 02:33:00,1.0,0.3333333333333333,True,True,False,False,False,False,True,0.25,0.25,0.0,0.25,1.0,0.0,1.0,0.0,0.25,0.25,0.75,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,,0.3333333333333333,False,False,0.0,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,Post graduate degree,Pennsylvania,"$75,000-$99,999",Middle Atlantic,iOS Phone / Tablet,White,Post graduate degree,35 - 64,False,Straight,0.09446318199999999,True,working full-time
2018-05-21 02:27:00,2018-05-21 02:34:00,0.6666666666666666,1.0,True,True,False,False,False,False,False,0.25,0.5,0.5,0.5,0.5,0.0,1.0,0.25,0.0,0.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,Married,False,True,False,Straight,White,Post graduate degree,Michigan,"$125,000-$149,999",East North Central,iOS Phone / Tablet,White,Post graduate degree,65 and up,True,Straight,0.059086640999999995,False,retired
2018-05-21 02:27:00,2018-05-21 02:47:00,1.0,0.6666666666666666,True,False,False,False,False,False,False,0.25,0.5,1.0,0.25,0.5,0.0,1.0,0.0,0.0,1.0,1.0,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,0.3333333333333333,False,True,1.0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,Married,True,False,False,Straight,White,College graduate,Alabama,"$150,000-$174,999",East South Central,Android Phone / Tablet,White,College or more,35 - 64,True,Straight,1.486472155,True,working full-time
2018-05-21 02:29:00,2018-05-21 02:34:00,0.6666666666666666,0.6666666666666666,True,False,False,False,False,False,False,0.25,0.5,0.5,0.25,1.0,0.25,1.0,0.0,0.25,1.0,0.5,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Pennsylvania,"$25,000-$49,999",Middle Atlantic,Android Phone / Tablet,White,College or more,65 and up,True,Straight,0.45288311299999995,False,retired
2018-05-21 02:33:00,2018-05-21 02:39:00,0.6666666666666666,0.6666666666666666,True,True,True,False,True,False,False,0.25,0.25,0.5,0.25,0.5,0.0,1.0,0.0,0.25,0.75,0.5,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,You didn't think it was your place,1.0,True,True,0.75,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,Never married,False,False,True,Straight,White,College graduate,Colorado,"$25,000-$49,999",Mountain,iOS Phone / Tablet,White,College or more,35 - 64,False,Straight,1.0948143129999999,True,working full-time
2018-05-21 02:36:00,2018-05-21 02:40:00,1.0,0.3333333333333333,True,False,True,False,False,True,False,0.25,0.25,0.25,0.25,1.0,0.0,1.0,0.0,0.0,0.5,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1.0,False,False,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,California,"$200,000+",Pacific,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.061599115,True,working full-time
2018-05-21 02:36:00,2018-05-21 02:42:00,0.6666666666666666,0.3333333333333333,False,False,False,False,False,True,True,0.25,0.25,0.5,0.25,0.5,0.0,0.5,0.5,0.5,0.5,0.25,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,,0.6666666666666666,False,True,1.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Married,True,False,False,Straight,Other,Some college,Wisconsin,Prefer not to answer,East North Central,Android Phone / Tablet,Other,Some college,35 - 64,True,Straight,0.7524267659999999,True,working full-time
2018-05-21 02:41:00,2018-05-21 02:46:00,1.0,0.6666666666666666,True,False,False,False,False,False,True,0.25,0.25,0.0,0.25,0.75,0.0,1.0,0.0,0.25,0.5,0.25,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.6666666666666666,True,True,0.75,True,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Some college,California,"$10,000-$24,999",Pacific,Windows Desktop / Laptop,White,Some college,18 - 34,False,Straight,2.517910205,True,working full-time
2018-05-21 02:22:00,2018-05-21 03:16:00,0.6666666666666666,0.6666666666666666,True,False,True,True,False,False,True,0.75,0.75,0.5,0.25,0.5,0.25,1.0,0.25,0.25,0.75,0.5,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,,1.0,False,True,1.0,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,Never married,False,False,True,Straight,Black,Some college,Pennsylvania,"$25,000-$49,999",Middle Atlantic,Windows Desktop / Laptop,Black,Some college,35 - 64,False,Straight,2.205176596,True,working part-time
2018-05-21 02:53:00,2018-05-21 02:54:00,1.0,1.0,True,True,True,True,True,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,Never married,False,False,True,Other,Asian,High school or G.E.D.,Pennsylvania,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Other,High school or less,18 - 34,False,Other,5.928646721000001,False,not looking for work
2018-05-21 02:57:00,2018-05-21 03:03:00,0.3333333333333333,0.6666666666666666,False,False,False,False,False,True,True,0.75,0.5,0.5,0.5,0.75,0.5,1.0,0.5,0.5,0.75,0.0,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,College graduate,Colorado,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,White,College or more,35 - 64,False,Straight,0.46735908600000003,False,retired
2018-05-21 03:00:00,2018-05-21 03:08:00,0.3333333333333333,0.3333333333333333,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,Other (please specify),1.0,False,False,0.0,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,Married,True,False,False,Straight,White,Some college,California,"$100,000-$124,999",Pacific,Windows Desktop / Laptop,White,Some college,35 - 64,True,Straight,0.6551752160000001,True,working full-time
2018-05-21 03:04:00,2018-05-21 03:10:00,0.6666666666666666,0.3333333333333333,True,False,False,False,False,False,False,0.25,0.25,0.5,0.5,0.5,0.0,1.0,0.25,0.5,0.75,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.0,,True,0.75,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Married,True,False,False,Straight,White,High school or G.E.D.,Wisconsin,Prefer not to answer,East North Central,iOS Phone / Tablet,White,High school or less,35 - 64,True,Straight,4.691215139,True,working full-time
2018-05-21 03:04:00,2018-05-21 03:37:00,1.0,0.0,True,True,True,False,False,False,True,0.25,0.5,0.5,0.25,1.0,0.0,1.0,0.25,0.5,0.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,,0.0,,True,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,College graduate,Texas,"$50,000-$74,999",West South Central,iOS Phone / Tablet,White,College or more,35 - 64,False,Straight,1.175919075,True,working full-time
2018-05-21 03:08:00,2018-05-21 03:11:00,0.3333333333333333,0.6666666666666666,False,False,False,True,True,False,True,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.25,1.0,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,You weren't sure it was sexual harassment,1.0,True,True,0.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,College graduate,California,"$0-$9,999",Pacific,Windows Desktop / Laptop,White,College or more,18 - 34,False,Straight,1.6795885259999999,True,working part-time
2018-05-21 03:11:00,2018-05-22 04:10:00,1.0,0.3333333333333333,True,False,True,False,False,False,False,0.0,0.0,0.5,0.5,0.75,0.0,1.0,0.0,0.25,0.75,0.5,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,,0.6666666666666666,False,True,0.75,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Married,False,False,True,Straight,White,College graduate,Minnesota,"$100,000-$124,999",West North Central,iOS Phone / Tablet,White,College or more,18 - 34,False,Straight,1.7962635880000002,True,working full-time
2018-05-21 03:12:00,2018-05-21 03:18:00,0.6666666666666666,0.0,False,False,False,True,False,False,True,0.25,0.25,0.75,0.5,1.0,0.5,1.0,1.0,0.5,0.75,0.25,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,Never married,False,False,True,Straight,White,College graduate,Indiana,Prefer not to answer,East North Central,Android Phone / Tablet,White,College or more,18 - 34,False,Straight,1.961088736,False,student
2018-05-21 03:14:00,2018-05-21 03:21:00,1.0,0.3333333333333333,True,False,True,False,True,False,True,0.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,0.0,0.75,1.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0.6666666666666666,False,True,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,Minnesota,Prefer not to answer,West North Central,MacOS Desktop / Laptop,White,College or more,35 - 64,True,Straight,0.546687136,True,working full-time
2018-05-21 03:23:00,2018-05-21 03:30:00,1.0,0.6666666666666666,True,False,True,False,True,False,False,0.5,0.5,0.5,0.75,0.75,0.25,1.0,0.25,0.0,1.0,0.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,,0.0,,True,0.75,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,College graduate,Massachusetts,Prefer not to answer,New England,iOS Phone / Tablet,White,College or more,35 - 64,False,Straight,1.5857598330000002,True,working full-time
